class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Nothing,0.46723634,0.413201213,-0.291711867,0.999842346,0.480811775,0.385627389,-0.259924531,0.999696672,0.48860088,0.385579228,-0.26005882,0.999709189,0.496216118,0.385321885,-0.26012215,0.999723971,0.458561987,0.385267735,-0.258413672,0.999758124,0.451292574,0.385161698,-0.258427203,0.999725282,0.444425434,0.384947121,-0.258777797,0.999710083,0.506978989,0.392409116,-0.06531316,0.999670148,0.432231963,0.389649242,-0.052083097,0.999691248,0.484863758,0.439396322,-0.213941738,0.999696136,0.453225315,0.438195348,-0.211189657,0.999719262,0.555993617,0.521783173,-0.024169374,0.999551058,0.370534718,0.528493285,0.028063467,0.999652684,0.589319944,0.70816505,-0.267643362,0.994468331,0.355900288,0.764847815,-0.243261307,0.982010603,0.438916057,0.564352274,-0.459977001,0.990586281,0.470257133,0.621360898,-0.524425149,0.96451962,0.403629243,0.540257037,-0.51047039,0.968327701,0.499716192,0.595562577,-0.589910746,0.919785261,0.405578077,0.52172482,-0.455293268,0.966135263,0.4975335,0.571995854,-0.544423461,0.912592947,0.414977252,0.529915214,-0.439620167,0.961348534,0.484327078,0.580870092,-0.510377109,0.906355023,0.528594553,0.944169104,-0.02420827,0.980409741,0.384574324,0.936984599,0.02508991,0.984900355,0.518036485,1.251016736,-0.093342818,0.369242311,0.338325679,1.233199,-0.166682974,0.389511406,0.502141953,1.531699896,0.122507371,0.032335322,0.367757171,1.539837241,-0.014839211,0.046491776,0.501559794,1.572731495,0.135189414,0.031624291,0.378538758,1.577063322,-0.007697782,0.031593986,0.482477963,1.625682712,-0.093660794,0.021146666,0.365885258,1.642546773,-0.235248849,0.022364611
Nothing,0.468802691,0.449603945,-0.289359629,0.999854088,0.481995493,0.418402284,-0.258759081,0.999718845,0.489744812,0.418110669,-0.258884966,0.999730229,0.497312963,0.417806327,-0.258945882,0.999743342,0.459306002,0.418019503,-0.255350053,0.999776363,0.451763928,0.417478144,-0.255323082,0.999746501,0.444856822,0.417111218,-0.255637795,0.99973321,0.508386254,0.422900617,-0.066870131,0.99969399,0.43334049,0.422337353,-0.048408583,0.999715984,0.486404091,0.477715701,-0.212786123,0.99971503,0.455088139,0.474572808,-0.206494451,0.999739707,0.557718813,0.543489099,-0.022667333,0.999571502,0.372424632,0.551814497,0.036365032,0.999674559,0.580969036,0.738436878,-0.231984898,0.994372368,0.356948346,0.793973625,-0.217843175,0.982808709,0.441326916,0.591961205,-0.413131535,0.989090264,0.471255928,0.659842849,-0.507350624,0.965447128,0.403870344,0.558964908,-0.460691541,0.962384582,0.500358224,0.641955376,-0.56916219,0.919261575,0.407604158,0.54301703,-0.411223829,0.95987004,0.49418816,0.619365871,-0.535549819,0.912100613,0.415792078,0.554664552,-0.395701081,0.954253078,0.486034721,0.621786654,-0.496076047,0.905504405,0.529292166,0.943162918,-0.023508668,0.976252377,0.393299967,0.942351043,0.024436576,0.981637597,0.536303818,1.2516433,-0.099430844,0.369249851,0.349309504,1.244885206,-0.115267374,0.392340988,0.520750761,1.533201456,0.079090767,0.033673394,0.38331899,1.550476432,-0.019892566,0.047243856,0.518100917,1.574535251,0.087738059,0.033654876,0.392160952,1.588769078,-0.020073358,0.03432801,0.507032633,1.62751019,-0.138251558,0.021971552,0.380523562,1.652506232,-0.246795818,0.022950014
Nothing,0.468266338,0.447256178,-0.30112642,0.999862492,0.479652971,0.41725117,-0.272948384,0.999736488,0.487232625,0.416434944,-0.272981107,0.999746799,0.494740158,0.415580362,-0.27298516,0.999758899,0.458652437,0.41853258,-0.269622058,0.999790609,0.451828659,0.418525398,-0.269539535,0.99976325,0.445475161,0.418611437,-0.269813508,0.999751687,0.504808426,0.41987136,-0.076715879,0.999714613,0.433338821,0.423499852,-0.05597486,0.999736905,0.486474901,0.471869797,-0.224231601,0.999732912,0.45602116,0.471964955,-0.218414158,0.999756634,0.558617949,0.539613068,-0.030250391,0.999603212,0.373510242,0.558572412,0.01929944,0.999695182,0.582808495,0.723258018,-0.283488691,0.994730234,0.358464777,0.795016468,-0.258868217,0.984015048,0.443087429,0.586902618,-0.491235346,0.989000738,0.467014879,0.662509382,-0.56378442,0.967146277,0.406485796,0.554965258,-0.542474568,0.960681856,0.497223616,0.645241022,-0.62842232,0.921227634,0.410870165,0.539970994,-0.487569392,0.957879424,0.490564972,0.626175821,-0.587389946,0.91426605,0.420141309,0.550193846,-0.472087324,0.952374101,0.482525408,0.62564683,-0.552016377,0.90791738,0.532078624,0.946369827,-0.023155551,0.976346195,0.397135913,0.95294559,0.023998631,0.981273293,0.535238624,1.272823453,-0.097531147,0.349851161,0.360948712,1.258566618,-0.098190509,0.372602105,0.521620333,1.553744078,0.112347677,0.031143775,0.388096988,1.559496164,0.010922804,0.043411903,0.521327019,1.595101953,0.124448702,0.031383328,0.393782198,1.59647882,0.010743677,0.031958878,0.505835235,1.643749118,-0.099566825,0.020384954,0.390293777,1.660886407,-0.22912994,0.021186519
Nothing,0.463417679,0.436892807,-0.254861146,0.999751508,0.470407724,0.411812365,-0.229672194,0.999528527,0.477556229,0.415592045,-0.229779601,0.99956423,0.485225111,0.411180139,-0.229805261,0.99959445,0.453322023,0.405491173,-0.219756678,0.999617279,0.448123932,0.404408485,-0.219740063,0.999590576,0.443204015,0.403345078,-0.220187634,0.999601841,0.497209936,0.40511176,-0.058008224,0.999514341,0.433964103,0.406475961,-0.007184698,0.999578297,0.484474838,0.4641532,-0.188625127,0.999477029,0.456593603,0.460814804,-0.174486071,0.999470413,0.559430838,0.527777851,-0.032162428,0.999536097,0.374037206,0.547019899,0.051845234,0.999621391,0.588403583,0.68864727,-0.304095447,0.994515181,0.359342396,0.777822495,-0.242125198,0.984946311,0.453677416,0.53809756,-0.513556719,0.988871574,0.460452169,0.620545566,-0.547997117,0.969469428,0.43425861,0.515828073,-0.556623459,0.960427701,0.482516527,0.628322601,-0.612410426,0.925438166,0.436477512,0.498679638,-0.507163405,0.95730412,0.479710728,0.590981841,-0.569488883,0.918672025,0.441066355,0.516884387,-0.49506706,0.952197373,0.474553019,0.613741875,-0.539897978,0.912822723,0.540765882,0.944874465,-0.027912417,0.975942433,0.397082537,0.944690466,0.029034724,0.98127532,0.531795025,1.265550256,-0.015267596,0.321980357,0.35921973,1.251717091,-0.046514906,0.348067731,0.516067803,1.546428561,0.224042132,0.028189072,0.386844218,1.546947002,0.130993411,0.039365329,0.518309534,1.587710977,0.238538057,0.028441433,0.391723037,1.578811049,0.141288966,0.029033342,0.494438112,1.640964746,0.006955212,0.018478703,0.389733762,1.652914286,-0.088928267,0.019260807
Nothing,0.453322977,0.330955029,-0.256293386,0.999761462,0.464155287,0.300939053,-0.235168844,0.999543309,0.4723894,0.300825894,-0.235257745,0.999581993,0.480942667,0.299475223,-0.235269397,0.999606788,0.444730341,0.299668342,-0.227339551,0.999630749,0.439144701,0.298601925,-0.227320522,0.999606311,0.433779418,0.29796204,-0.227690309,0.999612093,0.495204538,0.305982322,-0.073100179,0.999535084,0.42813772,0.301932693,-0.012376972,0.999590814,0.471396297,0.353044122,-0.19069095,0.999488413,0.445956409,0.352206826,-0.178897172,0.999479115,0.556259036,0.430472344,-0.034784313,0.99951756,0.370686233,0.438461244,0.030152673,0.999625981,0.567150652,0.62468493,-0.260533869,0.994836926,0.360099971,0.672266781,-0.241773248,0.986009061,0.442326933,0.460704118,-0.406569064,0.989757299,0.462862074,0.512708247,-0.546161652,0.971964836,0.417205811,0.434493899,-0.443292528,0.96377939,0.486742198,0.489371002,-0.605489612,0.931322992,0.423681796,0.412701428,-0.405180365,0.960889459,0.48209399,0.468765378,-0.565060496,0.925030231,0.430688798,0.421227843,-0.390002012,0.956323326,0.47749728,0.481567204,-0.536345363,0.919858217,0.538495183,0.889217496,-0.020341966,0.978236735,0.393866122,0.891361475,0.021864396,0.983045697,0.520287871,1.197882891,0.00056072,0.325450778,0.373376697,1.219375372,0.1352465,0.344874084,0.512554228,1.477596641,0.207891509,0.025667269,0.386820763,1.483613968,0.403555453,0.035679225,0.515912473,1.518116474,0.226875737,0.026076885,0.390823126,1.520913005,0.425622761,0.026471335,0.491179287,1.577517629,-0.002426297,0.01678763,0.39183709,1.576991677,0.249925062,0.017474687
Nothing,0.456405073,0.248024166,-0.243927002,0.999776244,0.467038065,0.217760593,-0.220304564,0.999568582,0.475132853,0.218234524,-0.220279619,0.999606252,0.483682066,0.219028994,-0.220194846,0.999628961,0.447731078,0.217769325,-0.218356371,0.999652863,0.441523135,0.217961296,-0.218362406,0.999631047,0.435338885,0.218724921,-0.218644813,0.999635398,0.497653961,0.232861981,-0.047348551,0.999559104,0.426182687,0.231547907,-0.024162482,0.99961555,0.474339396,0.276143163,-0.176319525,0.999507487,0.44725579,0.276926517,-0.173258096,0.999504149,0.555956721,0.376363873,-0.004679848,0.999488413,0.37056452,0.365385503,0.001197613,0.999640107,0.560673237,0.578667521,-0.208745241,0.995132685,0.367667615,0.574761033,-0.251726955,0.987112463,0.438286453,0.40114969,-0.378903866,0.990424395,0.485196173,0.435680926,-0.53780067,0.973931372,0.411265045,0.373480052,-0.422158092,0.966400146,0.512611032,0.416384727,-0.596186757,0.935956955,0.418482631,0.353396118,-0.387686521,0.96367991,0.514087558,0.393012822,-0.557079911,0.930106819,0.426768064,0.362825513,-0.366849691,0.959683418,0.504412532,0.399511009,-0.535809219,0.925611436,0.530631185,0.833898842,0.002506638,0.980299711,0.392649502,0.837881148,-0.000724813,0.984639108,0.516142547,1.145880461,0.01353395,0.312966138,0.380207181,1.148575544,0.109548941,0.329063296,0.50836885,1.423814416,0.199386477,0.02328106,0.386443317,1.428760409,0.311530054,0.032327186,0.511067867,1.464520693,0.213195845,0.023886187,0.389791608,1.470253587,0.324105889,0.024109662,0.488338053,1.520111203,0.002534699,0.015240068,0.393165618,1.521100402,0.113492712,0.015876882
Nothing,0.458043337,0.233524501,-0.23975268,0.999793649,0.469188392,0.206459522,-0.218800709,0.999601066,0.477072775,0.20695065,-0.218776181,0.999636948,0.485373169,0.20798932,-0.218700245,0.999657273,0.449230433,0.207161501,-0.216731071,0.99967885,0.442490965,0.207880825,-0.216729075,0.999658883,0.435786009,0.209112674,-0.216974258,0.999661028,0.498843193,0.222578734,-0.051926106,0.999593556,0.42549926,0.21974209,-0.027211789,0.999643147,0.475338131,0.261744559,-0.174337536,0.999543071,0.446594566,0.265117586,-0.17157267,0.999540091,0.556607962,0.356370121,-0.009402819,0.99950552,0.369753122,0.352744758,-0.003858687,0.999651372,0.559249043,0.561563611,-0.193239778,0.995466232,0.368609279,0.557541907,-0.246233225,0.987917066,0.433039516,0.374422699,-0.332283318,0.99119091,0.491929203,0.406647265,-0.512650371,0.975391448,0.405088991,0.350572258,-0.372461855,0.969177902,0.51670754,0.38854304,-0.569364905,0.939474225,0.412252724,0.325399339,-0.338975459,0.966670692,0.518122852,0.36636439,-0.538539529,0.933925629,0.422552586,0.334641546,-0.318798006,0.963109791,0.505765676,0.371258885,-0.511452079,0.930071056,0.5259974,0.811169326,0.006556615,0.982195914,0.391560525,0.814661682,-0.004884143,0.986105859,0.516270936,1.115046978,0.018637516,0.306591213,0.392422855,1.124755144,0.124127306,0.317417026,0.508550167,1.392173886,0.207348794,0.021231206,0.388701677,1.4114151,0.333188653,0.029493487,0.51121062,1.430689454,0.220391199,0.022042174,0.389694035,1.454183578,0.346481025,0.022078222,0.488571584,1.494117022,0.026875969,0.013909415,0.394669324,1.504079819,0.141518712,0.014529292
Nothing,0.454737276,0.224528268,-0.236264274,0.999802291,0.467054695,0.198934048,-0.216699392,0.999614656,0.47587657,0.199451387,-0.216722816,0.999653399,0.484499067,0.200493842,-0.216658473,0.999669969,0.443395704,0.200559929,-0.214111835,0.999690831,0.435693413,0.201817274,-0.214161247,0.999674261,0.428392977,0.203198344,-0.214411706,0.9996714,0.498182714,0.214332044,-0.053543944,0.999613523,0.418733656,0.214286253,-0.031421602,0.999655545,0.473273039,0.250827909,-0.171278328,0.999547541,0.44153443,0.255128056,-0.167712972,0.999542534,0.551586032,0.345837206,-0.011801131,0.999495089,0.366468966,0.354075491,-7.39E-05,0.999637902,0.559843302,0.541877627,-0.18260406,0.995766699,0.366806,0.570724607,-0.21998854,0.988471806,0.427776963,0.371989399,-0.304169744,0.991868079,0.488269091,0.405086488,-0.473507226,0.976798236,0.394710332,0.354257017,-0.342350304,0.971716523,0.511817396,0.388867289,-0.52898562,0.942957997,0.399988979,0.333589852,-0.308450043,0.969419062,0.515002847,0.368152767,-0.497525781,0.937742233,0.413296551,0.338746488,-0.289274067,0.966254354,0.500323653,0.376233399,-0.468054473,0.934438348,0.521686196,0.802805185,0.00419523,0.983909249,0.387929916,0.809746981,-0.002644322,0.987432778,0.517214656,1.116464972,0.025750801,0.308415264,0.39005965,1.128495097,0.135401741,0.312864691,0.50869143,1.395573258,0.232439667,0.01939629,0.38569659,1.421357274,0.34790653,0.027046133,0.511460781,1.432783604,0.248300955,0.020409241,0.384805143,1.465894699,0.362999111,0.020391732,0.48783651,1.500799179,0.069189906,0.012699946,0.389545143,1.512537122,0.167784065,0.013331968
Nothing,0.446508884,0.231933579,-0.229546666,0.999815941,0.459059954,0.204902545,-0.213531584,0.99963975,0.46844402,0.204349503,-0.213551313,0.999677896,0.478073418,0.204270542,-0.213488936,0.999691665,0.434880257,0.20760183,-0.209499091,0.999711394,0.427754104,0.20837982,-0.209544703,0.999697089,0.421144068,0.209458753,-0.209782317,0.999691606,0.493724644,0.213233188,-0.054230701,0.999641418,0.412205279,0.217753753,-0.030737784,0.99967742,0.465105385,0.258366972,-0.164592177,0.9995749,0.433855683,0.261660874,-0.159063831,0.999570191,0.547556221,0.342424333,-0.013033333,0.99952054,0.361803472,0.34835431,0.011084042,0.999654114,0.559706271,0.53652513,-0.196814805,0.996094525,0.356584191,0.566518426,-0.21404326,0.989132524,0.423933029,0.369631797,-0.342678517,0.992541909,0.475742161,0.409598529,-0.477101177,0.978244603,0.38913095,0.351069063,-0.384132653,0.97414434,0.502948344,0.396793514,-0.530683637,0.946535408,0.391680062,0.330247253,-0.345655084,0.972044587,0.50708288,0.377884239,-0.504842341,0.941656947,0.40628776,0.335781038,-0.326656222,0.969189942,0.488041729,0.384486973,-0.469590992,0.938735008,0.518049181,0.804543197,0.002351203,0.985438645,0.384038031,0.80775708,-0.000856144,0.988618553,0.519980967,1.111328721,0.01905746,0.315799326,0.391361475,1.126743674,0.12000487,0.312710732,0.515147567,1.394237041,0.218304589,0.018000379,0.385480702,1.423887253,0.308792323,0.025176518,0.51756227,1.43138206,0.232743189,0.019288605,0.384730428,1.46845746,0.321073502,0.019118903,0.493793905,1.500276566,0.042589001,0.011772638,0.389442623,1.514882207,0.123286091,0.012412386
Nothing,0.447559893,0.229168907,-0.237092972,0.999830902,0.462383687,0.199583977,-0.219045877,0.999669671,0.471811295,0.199553952,-0.218838006,0.999703884,0.481177956,0.199898928,-0.218710229,0.999717236,0.435372412,0.200822532,-0.215422124,0.999735415,0.42929101,0.201086566,-0.215434402,0.999721229,0.423483372,0.201594725,-0.215628505,0.999716401,0.49709326,0.21287778,-0.055049282,0.99967128,0.414734125,0.214337006,-0.031113496,0.999701917,0.466593564,0.259579003,-0.171287969,0.999610603,0.435334772,0.259571284,-0.165457174,0.999606848,0.551779151,0.351108462,-0.016777162,0.999544621,0.362315953,0.351999253,0.005689312,0.999672592,0.57147485,0.550211191,-0.198515788,0.996362686,0.361570507,0.562140346,-0.249774531,0.989807367,0.425268024,0.360346496,-0.349654347,0.993106782,0.494347394,0.392326474,-0.494951785,0.979019761,0.391077578,0.336306781,-0.391313106,0.976024985,0.526443601,0.374694318,-0.552143812,0.947768211,0.39495936,0.314316392,-0.350143105,0.974018931,0.530057311,0.352050751,-0.512848258,0.942809165,0.408876836,0.322888047,-0.333052278,0.971500516,0.514334977,0.360151023,-0.485558271,0.940445662,0.520378649,0.818711579,0.001193865,0.986798763,0.384581834,0.819570124,0.000292121,0.989670992,0.525625169,1.129001856,0.014796865,0.297880381,0.401034206,1.140076041,0.160618812,0.290658206,0.518645167,1.411044717,0.216176867,0.01641915,0.388575077,1.436372757,0.38536638,0.022972247,0.520544052,1.449085712,0.230297849,0.017850123,0.38649267,1.480169535,0.400014341,0.017521134,0.496067584,1.516763568,0.023378011,0.010857353,0.390594602,1.529069662,0.181423455,0.011421935
Nothing,0.47850576,0.223526761,-0.240007088,0.999840915,0.493592501,0.196814254,-0.223487452,0.999689043,0.502542675,0.197338596,-0.22321935,0.999720275,0.511177719,0.198053092,-0.223054856,0.999732733,0.470159292,0.195587963,-0.221803144,0.999751866,0.46264562,0.19473654,-0.221832067,0.999738097,0.454963297,0.194201216,-0.222112983,0.999733686,0.525510311,0.209921688,-0.058700811,0.999688327,0.44710499,0.204911858,-0.044043731,0.999721408,0.493391424,0.255127996,-0.172511086,0.999636412,0.466012537,0.252133936,-0.169683173,0.999636829,0.575115383,0.347647071,-0.014155099,0.999550104,0.38635844,0.332404047,-0.009593352,0.999695122,0.607539713,0.549023747,-0.231117755,0.996501863,0.376576692,0.540167809,-0.276969194,0.990492463,0.465645939,0.353368908,-0.434961468,0.993543923,0.514764071,0.388123393,-0.530118108,0.980227351,0.428636253,0.317102432,-0.479502261,0.977518141,0.54851222,0.373566628,-0.586779058,0.950250328,0.438883603,0.296352237,-0.42973876,0.975576818,0.552421153,0.356833965,-0.539296746,0.945421934,0.449539751,0.30907312,-0.41630578,0.973326623,0.537948191,0.361587435,-0.516360164,0.943236291,0.540695965,0.806656301,0.004495719,0.987907171,0.402543396,0.80752939,-0.002951391,0.990562916,0.558366656,1.124057293,0.015468021,0.293441385,0.42219156,1.135950327,0.119487964,0.286613911,0.553695083,1.408285141,0.216195732,0.015450083,0.400661141,1.436959863,0.32370007,0.021907512,0.554352105,1.447931647,0.22936447,0.017031798,0.397226363,1.48243773,0.337488711,0.01649835,0.532378018,1.516742706,0.026723454,0.010389548,0.402423561,1.532482386,0.138278782,0.011089682
Nothing,0.522109747,0.210152194,-0.224689275,0.999842167,0.536386907,0.184899434,-0.209465101,0.999683559,0.544864297,0.184887752,-0.209309533,0.999719501,0.553275585,0.185116395,-0.209281042,0.99972856,0.512075067,0.185956255,-0.203607127,0.999747157,0.504451036,0.186201394,-0.203522563,0.999736011,0.496869326,0.186724901,-0.203876615,0.999726176,0.567411482,0.195008457,-0.0524575,0.999696434,0.488676369,0.197764963,-0.018027758,0.999719799,0.53748709,0.238720462,-0.159610391,0.999639571,0.508685589,0.241661787,-0.150724247,0.999639928,0.619363725,0.321192682,-0.012546139,0.999551237,0.433366627,0.318931282,0.007462739,0.999703765,0.6390329,0.49952957,-0.245144576,0.99671638,0.4211348,0.502068639,-0.277648509,0.99084574,0.497846901,0.30904448,-0.376668602,0.993717194,0.549809992,0.345077544,-0.536210954,0.980446458,0.459489048,0.28983897,-0.404004484,0.977938533,0.58254844,0.335934699,-0.595988333,0.95082736,0.463063478,0.272910982,-0.34503305,0.975931168,0.581221223,0.320095718,-0.541482329,0.945703566,0.476903141,0.279550254,-0.351489723,0.974029481,0.568082213,0.324473172,-0.521378398,0.943635881,0.566585183,0.783427536,0.003619233,0.988689601,0.433238924,0.781013787,-0.002046457,0.991149843,0.582089245,1.103999376,0.015300234,0.280233413,0.426716805,1.056278229,0.105530344,0.273258746,0.56773895,1.387871146,0.203502133,0.014442406,0.42137298,1.411947489,0.260483444,0.020502115,0.567865252,1.426035404,0.213170201,0.016257316,0.417862028,1.458426714,0.26400876,0.015412075,0.54188323,1.498607278,0.021072943,0.009752456,0.420199871,1.509519458,0.048160277,0.010440194
Nothing,0.531298995,0.210785225,-0.228304937,0.999843478,0.5472368,0.183679506,-0.21478501,0.99968648,0.555897057,0.18348445,-0.21449253,0.99971962,0.56432426,0.183568045,-0.214515895,0.999730825,0.524398804,0.183864087,-0.207671553,0.999749124,0.516834855,0.183435202,-0.20754087,0.999734581,0.508989811,0.18306829,-0.208004832,0.999726176,0.578638554,0.192096084,-0.056271069,0.999704123,0.500149548,0.191081867,-0.022190705,0.999721825,0.54625839,0.237244502,-0.162473768,0.999652743,0.519058168,0.237072125,-0.152194142,0.999656558,0.631215453,0.313183516,-0.015356803,0.999563336,0.441336304,0.305708081,0.004022985,0.999718249,0.644677281,0.500313938,-0.275035888,0.996862829,0.436167896,0.495049149,-0.320833385,0.991401911,0.513223052,0.296746522,-0.40358457,0.994102657,0.569986343,0.33041504,-0.59156692,0.981655419,0.474233717,0.275559694,-0.440587819,0.979055822,0.601641774,0.31672433,-0.660008788,0.953354776,0.478600919,0.258261353,-0.377215743,0.977002263,0.600656033,0.302045673,-0.600761294,0.948206902,0.49167347,0.266203701,-0.37966466,0.975476265,0.587987602,0.306862235,-0.577230215,0.946488142,0.578792572,0.791038573,0.002969377,0.989353061,0.443513483,0.789467514,-0.001401057,0.991628587,0.591804147,1.114164948,0.017848609,0.255179971,0.450766623,1.09253037,0.156570911,0.248889804,0.570221126,1.400084615,0.217475146,0.013059353,0.42668733,1.419463873,0.373762429,0.018572293,0.569706917,1.438611269,0.229387134,0.014763951,0.421385825,1.465730548,0.386544764,0.013957992,0.544033051,1.508288026,0.020567406,0.008889966,0.429183573,1.517514944,0.150680467,0.009497643
